,job_sub_time,job_id,int_num,req_cpu_core,req_mem_GB,req_gpu,req_bit_per_sec,int_runtime_sec
30274,4496038.0,53dde4772769b6b346da41d2_PyTorchWorker,1.0,5.0,29.296875,0.2,22200455.387878444,8.0
30275,4496038.0,71e5ffd95d3a1a34558e5793_PyTorchWorker,1.0,5.0,29.296875,0.2,15259161.402944978,6.0
30276,4496039.0,8da4ac35a5f3380fa991b06f_PyTorchWorker,1.0,5.0,29.296875,0.2,16886039.748886663,7.0
30277,4496040.0,708a188bb1af6ccab1d8cf64_PyTorchWorker,1.0,5.0,29.296875,0.2,16121731.513865825,8.0
30278,4496040.0,88250c89fd17d5efa4be90e5_PyTorchWorker,1.0,5.0,29.296875,0.2,13812384.63710804,8.0
30279,4496041.0,5d4d68ad6cb81ba03fb2d88f_PyTorchWorker,1.0,5.0,29.296875,0.2,16323579.130989756,8.0
30280,4496041.0,bc8910e119c1c34bede2c7d4_PyTorchWorker,1.0,5.0,29.296875,0.2,23595686.831363536,8.0
30281,4496044.0,7e1ff8cad60275caf1328bc4_PyTorchWorker,1.0,5.0,29.296875,0.2,11474608.850021107,5.0
30282,4496046.0,db972b93ce3334cceeaed569_PyTorchWorker,1.0,5.0,29.296875,0.2,14525754.667903436,6.0
30283,4496046.0,3ed2245e653da561f4df6412_PyTorchWorker,1.0,5.0,29.296875,0.2,11166623.408806773,7.0
30284,4496047.0,fcf4177a16192fea77d26b0a_PyTorchWorker,1.0,5.0,29.296875,0.2,23141175.63079115,7.0
30285,4496049.0,eb7fd6da0f7dcaad4a2fc911_PyTorchWorker,1.0,5.0,29.296875,0.2,16036516.362158252,8.0
30286,4496082.0,c11152cc84ad41c89453b5a6_PyTorchWorker,1.0,5.0,29.296875,0.2,11030203.53839564,7.0
30287,4496087.0,9a27c53a35b25cffaaba3325_PyTorchWorker,1.0,5.0,29.296875,0.2,15611739.467094494,9.0
30288,4496087.0,305d68a36bb64456170a729d_PyTorchWorker,1.0,5.0,29.296875,0.2,19820509.90617618,6.0
30289,4496090.0,108eb695e2570f9e42439a56_PyTorchWorker,1.0,5.0,29.296875,0.2,9872193.855634164,8.0
30290,4496091.0,94165cafc232d53273ba52a9_PyTorchWorker,1.0,5.0,29.296875,0.2,46803054.96495181,6.0
30291,4496091.0,fec9a7fddff1fbdb0be8af6d_PyTorchWorker,1.0,5.0,29.296875,0.2,28958135.73900277,8.0
30292,4496091.0,798678d50ef3290bd119bc85_PyTorchWorker,1.0,5.0,29.296875,0.2,9681575.041046798,6.0
30293,4496092.0,06aa8c6ecdc6168db5581cde_PyTorchWorker,1.0,5.0,29.296875,0.2,21805234.16786212,7.0
30294,4496094.0,c7d95f0ba2c8f5c1355d15fa_PyTorchWorker,1.0,5.0,29.296875,0.2,19098406.90703049,7.0
30295,4496096.0,01291cf90709a833330e8f8d_PyTorchWorker,1.0,5.0,29.296875,0.2,30993200.069345344,6.0
30296,4496097.0,0a9c4010930187a5b99c97a6_PyTorchWorker,1.0,5.0,29.296875,0.2,9732269.56808032,6.0
30297,4496098.0,6d40b128d26414e2486c30e2_PyTorchWorker,1.0,5.0,29.296875,0.2,8657418.049885606,7.0
30298,4496100.0,d376da32c0ef5d879ed1a35b_PyTorchWorker,1.0,5.0,29.296875,0.2,13735090.763148095,7.0
30299,4496101.0,9a249d3ecfeb5424f556cf54_PyTorchWorker,1.0,5.0,29.296875,0.2,8827112.321482636,7.0
30300,4496102.0,87381b61d534d20ffdc7bf15_PyTorchWorker,1.0,5.0,29.296875,0.2,12560460.965308689,6.0
30301,4496102.0,264c0af2cd187e03b0bd37a5_PyTorchWorker,1.0,5.0,29.296875,0.2,9078803.115328066,7.0
30302,4496105.0,731992429a7a41e9bf1f0a4c_PyTorchWorker,1.0,5.0,29.296875,0.2,11031374.946878554,7.0
30303,4496105.0,d3ac34efeef8e5017ceffbdf_PyTorchWorker,1.0,5.0,29.296875,0.2,47095341.98993869,7.0
30304,4496105.0,1d19ca663c4861f14f5d307c_PyTorchWorker,1.0,5.0,29.296875,0.2,21909685.699363265,7.0
30305,4496106.0,2de5e1516fe389514b30e301_PyTorchWorker,1.0,5.0,29.296875,0.2,14657244.32546777,6.0
30306,4496107.0,7a496b086d03a1f938e03b36_PyTorchWorker,1.0,5.0,29.296875,0.2,22264692.668989837,7.0
30307,4496107.0,37c26c2aff6f632f2384ca3d_PyTorchWorker,1.0,5.0,29.296875,0.2,30362324.78955392,7.0
30308,4496109.0,d060093f20fb4fbf6baa6565_PyTorchWorker,1.0,5.0,29.296875,0.2,24598468.630740568,6.0
30309,4496109.0,97d0027aaaad229426bfa75b_PyTorchWorker,1.0,5.0,29.296875,0.2,25211886.28222873,7.0
30310,4496110.0,55aba4c4ffc68d19b061bfc8_PyTorchWorker,1.0,5.0,29.296875,0.2,27261158.27730988,7.0
30311,4496111.0,9861c3c96ec5b145f4f6ab95_PyTorchWorker,1.0,5.0,29.296875,0.2,21103084.497276805,6.0
30312,4496111.0,dbc95a940130db90df04084e_PyTorchWorker,1.0,5.0,29.296875,0.2,15099349.72691174,6.0
30313,4496111.0,53c3538ff1addda2f621d445_PyTorchWorker,1.0,5.0,29.296875,0.2,9904777.689417023,6.0
30314,4496111.0,323d5b62c6550cacf4f48c20_PyTorchWorker,1.0,5.0,29.296875,0.2,18520151.5252126,6.0
30315,4496111.0,7578fa689bf630c66471aa3d_PyTorchWorker,1.0,5.0,29.296875,0.2,33862854.749009915,6.0
30316,4496112.0,a49cdcd2e67d37504456893b_PyTorchWorker,1.0,5.0,29.296875,0.2,15231709.663249746,7.0
30317,4496208.0,a35a42468c6fb9c960e4f199_tensorflow,1.0,6.0,29.296875,0.5,13860893.096768849,1692.0
30318,4496286.0,c7294f41db93b6a8e7e75cd5_worker,50.0,8.0,29.296875,0.75,12592195.935272036,1007.08
30319,4496388.0,5ffb08ba2248f044803e44bb_tensorflow,1.0,6.0,29.296875,1.0,32044950.979718547,1229.0
30320,4496434.0,69bdb6f281c82e94d1a106e3_worker,4.0,6.0,29.296875,0.5,26576967.587987043,51.75
30321,4496739.0,85f5440e2dfe221de6ff574d_PyTorchWorker,4.0,18.0,58.59375,1.0,58790468.36435509,3968.0
30322,4496740.0,fa0ca73364a51a7f4d891c73_worker,40.0,8.0,39.0625,1.0,18972818.53940005,38310.325
30323,4497022.0,f189d7124248a7ee649e76ff_worker,50.0,6.0,24.4140625,0.25,26997513.24933004,3136.7
30324,4497023.0,809624d2375a623ab43fa8d7_tensorflow,1.0,6.0,29.296875,1.0,25303889.571379505,2112.0
30325,4497220.0,34df13b15d8fd8c3fbc006c9_xComputeWorker,1.0,10.0,19.55078125,0.5,16688654.0447126,834.0
30326,4497777.0,72788abb70805c1933e17eed_tensorflow,1.0,1.0,29.296875,0.25,7973918.055800081,62.0
30327,4497785.0,13169b8483f1c9d99db526e4_tensorflow,1.0,6.0,29.296875,0.25,14209160.285938954,23.0
30328,4497819.0,0e6c2527fed85257d5e482fd_xComputeWorker,1.0,10.0,19.55078125,0.5,75996477.50985023,350.0
30329,4497915.0,acf68591fcf8d53848e529fd_tensorflow,1.0,1.0,29.296875,0.25,3753512.26776636,82.0
30330,4497984.0,4df84f967756c9eb66368a97_tensorflow,1.0,6.0,29.296875,1.0,19699531.828274664,73.0
30331,4497984.0,2ad273f7adba11f596bbe5de_tensorflow,1.0,1.0,29.296875,0.25,2549526.0788818323,62.0
30332,4498102.0,4d6116be3f31c275a5bdfd89_tensorflow,1.0,6.0,29.296875,1.0,8992243.205000756,703.0
30333,4498112.0,4275d8885729f7a3d1de7cfb_tensorflow,1.0,6.0,29.296875,1.0,131442229.9322449,733.0
30334,4498114.0,8cbb6837e8ce193ece6125fc_tensorflow,1.0,6.0,29.296875,1.0,19498967.49252281,998.0
30335,4498137.0,94b331ab2e689503680cf65d_tensorflow,1.0,6.0,29.296875,1.0,14219864.215278776,62.0
30336,4498209.0,6752111d2587b0609dfc0173_tensorflow,1.0,1.0,29.296875,0.25,4692874.657942282,61.0
30337,4498237.0,5d2550de13830cf251c6ed07_worker,100.0,2.0,29.296875,0.25,4245670.633880116,278.45
30338,4498387.0,b138a4d5f1973e86473bd14b_worker,20.0,10.0,29.296875,0.25,19689475.51983121,4379.0
30339,4498388.0,f5b2340749943b699883eb34_tensorflow,1.0,6.0,29.296875,0.25,13833298.405650612,504.0
30340,4498565.0,f68b0fe299e72f21a4bebd5c_worker,20.0,2.0,19.53125,0.25,10824065.310219396,3988.3
30341,4498591.0,8964b0cbe8149a265aec5ba9_tensorflow,1.0,6.0,29.296875,0.25,24067638.37041819,525.0
30342,4498647.0,d67c1bcb3def96812fb61f08_tensorflow,1.0,6.0,29.296875,0.25,14253144.182244156,506.0
30343,4498817.0,8aacd4b3def1e4304b395f3e_tensorflow,1.0,6.0,29.296875,0.25,24530543.89515078,43.0
30344,4498842.0,be57d1c16d25aaeff4c507b0_tensorflow,1.0,6.0,29.296875,1.0,29195202.34035697,13.0
30345,4499089.0,5a508d3ba5100e38dbc8daec_tensorflow,1.0,6.0,29.296875,1.0,28357954.283355404,726.0
30346,4499471.0,1b4c3d210b322f2fd58ccc7a_worker,30.0,8.0,146.484375,0.5,33602270.88575768,10971.3
30347,4499735.0,42b6fbc9c6bc348471757e7c_tensorflow,1.0,6.0,29.296875,0.5,32697286.166542545,53731.0
30348,4499775.0,4bdf2c2f2e0b52f59a9bfc10_worker,1.0,4.0,1.953125,1.0,9968413.655877387,72.0
30349,4499804.0,f3615aedaaa03238dbd87c81_tensorflow,1.0,6.0,29.296875,1.0,21209462.33003536,13.0
30350,4499821.0,a8cd93c75849b8361866d5ee_tensorflow,1.0,6.0,29.296875,0.25,14369501.831829475,54030.0
30351,4500080.0,2df666aa4a4829887a699131_tensorflow,1.0,6.0,29.296875,0.25,68890601.18384539,516.0
30352,4500311.0,05cf2ded483164a55ee13d03_worker,10.0,6.0,29.296875,1.0,35170061.10440237,129.7
30353,4500757.0,918c52cc5e389f8344468c86_worker,6.0,6.0,29.296875,0.25,24432219.32341693,1641.166666666667
30354,4500780.0,034af8e1bfce89e381bab29d_tensorflow,1.0,6.0,29.296875,1.0,34643509.05154134,2078.0
30355,4500803.0,8b5de8493c6fa7f07cc68a5b_tensorflow,1.0,6.0,29.296875,1.0,32731912.61989814,14.0
30356,4500845.0,9717b27e53083fe2dc480844_tensorflow,1.0,6.0,29.296875,0.25,14179031.95023981,17432.0
30357,4500845.0,f3c823a49df5a7290bfadc8d_tensorflow,1.0,6.0,29.296875,0.25,10988955.134776795,17424.0
30358,4500849.0,f36803b3217a22253a23c753_worker,25.0,8.0,29.296875,0.5,37863407.41562744,3647.36
30359,4500857.0,50122a60e0e92607d2668026_tensorflow,1.0,6.0,29.296875,1.0,57001801.933137216,3115.0
30360,4500879.0,1064a24c1249dbd5a887bedc_tensorflow,1.0,12.0,29.296875,1.0,11772385.06829771,107230.0
30361,4500889.0,be536bbb4f356bf45a4c2407_tensorflow,1.0,12.0,29.296875,1.0,33595512.17811943,119734.0
30362,4500909.0,279d7a7792044555ff4b6d0f_tensorflow,1.0,12.0,29.296875,1.0,36802717.27529083,144780.0
30363,4501098.0,556a0e82e11eccb0a3afdd79_worker,1.0,6.0,29.296875,1.0,11346159.72879506,41.0
30364,4501132.0,7bdb93be38b2194031bfb7d9_worker,20.0,6.0,58.59375,0.5,10929891.7248057,338.15
30365,4501311.0,980f3646abac7047a8769e62_tensorflow,1.0,6.0,29.296875,1.0,17682276.414007407,62.0
30366,4501386.0,fe3769255580f99b3135eeb0_worker,10.0,6.0,29.296875,0.5,22996002.38581952,8447.1
30367,4501394.0,bf4ed03882559e5d2f82b869_PyTorchWorker,1.0,18.0,58.59375,1.0,63794511.79135284,180.0
30368,4501665.0,9d640c27ec23b0e6e73157ee_worker,40.0,1.0,4.8828125,0.25,1936055.7462955243,580.65
30369,4501734.0,ae9b6c3154c3837fbfa4b015_tensorflow,1.0,6.0,29.296875,1.0,23514937.13612293,73.0
30370,4502286.0,1d8c86d3896fcc5c9ef511dc_tensorflow,1.0,6.0,29.296875,1.0,16490302.531182043,23.0
30371,4502396.0,b39afde4fcbccd4562b693d3_tensorflow,1.0,6.0,29.296875,0.1,19516871.78760891,11094.0
30372,4502404.0,8a26957b1bf1711052bc60c9_tensorflow,1.0,6.0,29.296875,0.1,18946067.30499932,11580.0
30373,4502433.0,4bccee8c9525bd0f3d10fcd1_tensorflow,1.0,6.0,29.296875,0.1,10386082.975304477,15872.0
30374,4502440.0,826d396df940ffa1194a1cbd_tensorflow,1.0,6.0,29.296875,0.1,17748192.45554844,13782.0
30375,4502468.0,ceb7b014d78cabc8c801592c_tensorflow,1.0,6.0,29.296875,0.1,29032540.420628347,11501.0
30376,4503523.0,110b9c3082b7483ab703ecd3_tensorflow,1.0,6.0,29.296875,1.0,15704127.058741003,123.0
30377,4503793.0,b36d36ebfb2c298d00f32664_worker,1.0,6.0,29.296875,1.0,37169730.30090643,233.0
30378,4503923.0,a8798b2379dae0d3d7d05bca_worker,1.0,8.0,29.296875,0.5,55079433.82303903,476.0
30379,4504127.0,f9710641e8de76183980915f_tensorflow,1.0,6.0,29.296875,0.25,29620708.307267044,544.0
30380,4504590.0,e9c83e4cdcb71c3a8848a791_worker,30.0,5.0,4.8828125,0.5,8395914.234893328,4457.133333333333
30381,4504801.0,c02c739e256e9a6238005202_tensorflow,1.0,6.0,29.296875,1.0,16798929.406097624,161.0
30382,4504853.0,614508e38113b09f97c743a0_xComputeWorker,1.0,10.0,19.55078125,0.5,31388908.93073114,372.0
30383,4504910.0,4472127ca697a19cec4a3894_worker,48.0,2.0,4.0,0.5,7208913.803392768,465.0
30384,4505277.0,8522de3db4aaf0ef007448c6_worker,20.0,8.0,15.625,1.0,31313219.568926312,385.6
30385,4505280.0,ea6bd01a623b805054fbb415_tensorflow,1.0,6.0,29.296875,0.25,19190874.57925728,114.0
30386,4505345.0,c20bb64cff8f3b37055e0ba8_xComputeWorker,1.0,10.0,19.55078125,0.5,14545413.545320416,281.0
30387,4506296.0,8cb0ad1f2988f145ddee6a00_tensorflow,1.0,6.0,29.296875,0.25,41250665.80748577,33.0
30388,4506338.0,70ff6f273c35c8ec33969fa4_worker,1.0,6.0,29.296875,2.0,16345060.29300974,41.0
30389,4506567.0,5fb6ea55e60fb1eaf71aa44f_tensorflow,1.0,6.0,29.296875,0.25,25721483.422630712,534.0
30390,4506664.0,226d763d00322caf29c14939_tensorflow,1.0,6.0,29.296875,1.0,16576853.971513726,132.0
30391,4506703.0,a8ef1769817501c0e39fd07b_worker,25.0,8.0,29.296875,0.5,38249942.17615765,3491.28
30392,4507109.0,b01e2d011b8782bcecae4b56_worker,4.0,6.0,29.296875,0.5,14612535.014882227,61.0
30393,4507192.0,9d8c673854fd125eb690e374_worker,30.0,6.0,29.296875,0.25,19438461.326488864,3613.4
30394,4507284.0,c746fa06235a831a1591fa4c_worker,16.0,2.0,4.0,0.25,5703657.292065964,32.625
30395,4507511.0,4dddaf0a31ca23a482748231_ps,1.0,6.0,29.296875,1.0,14071048.750526916,51.0
30396,4507785.0,2633d3e86fd0548684aae6c9_ps,2.0,6.0,29.296875,1.0,21165960.06022122,110.5
30397,4507845.0,c9d38c941bd4b66814c79e4f_tensorflow,1.0,1.0,29.296875,1.0,3056109.407653086,212.0
30398,4507865.0,79d8c7d38d5ecebdc2449618_tensorflow,1.0,6.0,29.296875,0.25,8996325.88653661,22.0
30399,4507895.0,46826d9d79f50eb1545bd089_worker,20.0,6.0,15.625,1.0,9440979.274984287,62.25
30400,4508024.0,88b121c1d87bf4018ae92081_tensorflow,1.0,6.0,29.296875,1.0,26684554.446363192,21.0
30401,4508125.0,454733562019134211596812_tensorflow,1.0,6.0,29.296875,1.0,17247803.863075543,2974.0
30402,4508127.0,5430c49ed62dc43623c28a90_tensorflow,1.0,6.0,29.296875,0.25,30776881.488325454,1334.0
30403,4508456.0,c912325f9b1a1f144b1d8656_tensorflow,1.0,6.0,29.296875,0.25,10840475.702328565,503.0
30404,4508534.0,7a02a2676283b5ba8d6682f8_worker,50.0,1.0,5.859375,1.0,2244563.876314067,25.26
30405,4508545.0,7ebcb010698e7525425001be_worker,16.0,8.0,58.59375,0.25,69544789.18101053,2547.875
30406,4508551.0,aff2d9535d94bd2e6ca6bfa1_tensorflow,1.0,6.0,29.296875,1.0,10712853.681517707,1166.0
30407,4508671.0,d019aabbe44cbe19ddd51a23_tensorflow,1.0,6.0,29.296875,1.0,27017414.19661475,21.0
30408,4508674.0,ff00759f4221f84640c3df38_PyTorchWorker,1.0,18.0,58.59375,1.0,60187057.07721634,258.0
30409,4508681.0,ec9bff3b0d37ede7b623a5a8_PyTorchWorker,1.0,18.0,58.59375,1.0,141103996.6353432,132.0
30410,4508692.0,9fa7c35f786049e46ab0f9d0_PyTorchWorker,12.0,18.0,58.59375,1.0,71689501.17316157,35.0
30411,4508848.0,49fe368d89cf50c0315128e6_worker,20.0,8.0,19.53125,0.5,18755834.134597108,370.65
30412,4508900.0,e3e9ecb5495a50924ab7f16c_tensorflow,1.0,6.0,29.296875,0.25,16934286.422716323,675.0
30413,4509095.0,05dab6de58ab6269ac116401_tensorflow,1.0,6.0,29.296875,2.0,14757293.191213796,21.0
30414,4509151.0,fa1cd69b3256255297679ac8_worker,1.0,6.0,29.296875,1.0,31318175.9904404,21.0
30415,4509192.0,9a097d2deee23fbf2673d30c_worker,8.0,6.0,29.296875,0.25,24659663.96127549,452.625
30416,4509311.0,8e52fd3045f2e52344f8fc1f_worker,4.0,6.0,29.296875,0.25,21219371.96214863,136.0
30417,4509572.0,2f9cdc95f3ca6e8a970653c8_tensorflow,1.0,6.0,29.296875,0.25,25973695.35887553,194.0
30418,4509639.0,3732d2cadba50ee0066165b2_worker,40.0,4.0,11.71875,1.5,11911248.316172896,2147.9
30419,4509936.0,e0a053249223492e07b8949c_worker,20.0,4.0,9.765625,0.5,7530567.098324031,119.15
30420,4509989.0,a7e8f3513993dbd69407c91c_worker,1.0,6.0,29.296875,1.0,19262249.91505831,191.0
30421,4510244.0,4e646fdaec99adb777445832_worker,48.0,2.0,4.0,0.5,18844232.46526658,443.9375
30422,4510434.0,b0c1eb3e1e929b6dc1fb620d_xComputeWorker,1.0,10.0,19.55078125,0.5,32498981.897213507,472.0
30423,4510448.0,bba5042935037f42d13ab7e5_tensorflow,1.0,6.0,29.296875,1.0,14332149.959376847,21.0
30424,4510706.0,a623c3a44bdede3dd2f9bea5_worker,3.0,6.0,29.296875,1.0,19619587.413340792,99.66666666666669
30425,4510720.0,a68132296beb04968100bf7e_tensorflow,1.0,6.0,29.296875,1.0,14500099.588779569,122.0
30426,4510839.0,0bcc90b7fd2096e1fd48ad59_tensorflow,1.0,6.0,29.296875,1.0,16302117.678118233,22.0
30427,4511043.0,c64f7941a40099b71c8a09d6_PyTorchWorker,1.0,18.0,58.59375,1.0,103643752.24150118,11427.0
30428,4511044.0,759707e73b992e07be251bd9_PyTorchWorker,1.0,18.0,58.59375,1.0,78917839.22021072,12212.0
30429,4511046.0,43deb751e9973d91b4571a5c_PyTorchWorker,1.0,18.0,58.59375,1.0,67823735.26920064,10954.0
30430,4511049.0,e866c412cbba90374523dd57_PyTorchWorker,1.0,18.0,58.59375,1.0,51023644.194045946,15074.0
30431,4511057.0,4e6683aade667546c64e5ce6_PyTorchWorker,1.0,18.0,58.59375,1.0,68312036.68063442,9222.0
30432,4511269.0,84848b92ffbb312a3915f57c_worker,3.0,6.0,29.296875,1.0,20422318.381897427,58.0
30433,4511320.0,05ab474218877a2390ffba50_tensorflow,1.0,6.0,29.296875,1.0,10897623.981266754,72.0
30434,4511387.0,a00629b2ed2c8a648809c404_tensorflow,1.0,1.0,29.296875,1.0,3333906.0919525623,345.0
30435,4511428.0,47f2b0d90d4c57db3ca6f9ba_worker,3.0,6.0,29.296875,0.5,13763099.3156124,561.0
30436,4511508.0,18d823d5516c682c3bfc595a_worker,1.0,1.0,9.765625,0.5,3958964.215944745,33.0
30437,4511599.0,3a44f3c7fc1ebc5cfd935fb0_tensorflow,1.0,6.0,29.296875,1.0,20182731.83386069,76334.0
30438,4511600.0,984f454c18e1aec787b75386_tensorflow,1.0,6.0,29.296875,1.0,26158639.697972134,76335.0
30439,4511803.0,725efe060d2358c371e50ccc_tensorflow,1.0,6.0,29.296875,1.0,34059647.05371841,103.0
30440,4511838.0,366d5f739809f29e1a36935a_tensorflow,1.0,6.0,29.296875,0.25,14828034.635522418,976.0
30441,4512169.0,8cd4ca808ebec6a9376daf9e_tensorflow,1.0,6.0,29.296875,1.0,14126302.519156538,21.0
30442,4512348.0,ba297f95c01672b5b34d8004_tensorflow,1.0,6.0,29.296875,0.5,17653057.579207953,73.0
30443,4512731.0,22d7b4ca213b923afab9b330_tensorflow,1.0,6.0,29.296875,1.0,26127874.51849217,3255.0
30444,4512736.0,3272fc0d20a9d9eff1b2fabd_tensorflow,1.0,6.0,29.296875,1.0,37606687.5897301,2873.0
30445,4512977.0,755775b1461b88f42e15cf6f_tensorflow,1.0,6.0,29.296875,1.0,24194870.976483043,21.0
30446,4512985.0,584fef5eb084f93f61d1beaa_tensorflow,1.0,6.0,29.296875,1.0,8817311.52221086,12.0
30447,4513365.0,bdbd9719714bb6aac39f8dec_PyTorchWorker,10.0,18.0,58.59375,1.0,49451214.10272541,515.7
30448,4513715.0,0a9a64021622ec733d7934c0_worker,3.0,6.0,29.296875,0.25,25148676.49215077,3079.0
30449,4513838.0,895adccd3d156ffb154de39b_worker,20.0,4.0,9.765625,0.5,8596055.864068083,136.5
30450,4513846.0,fca8ee77b52c36ba14e62730_worker,30.0,6.0,19.53125,0.5,26812881.258061085,4444.6
30451,4513861.0,5addd37f49c449ad69d14efd_worker,1.0,6.0,29.296875,1.0,26785104.6759822,1454.0
30452,4514082.0,1ad7075450ae80262c3430b2_tensorflow,1.0,6.0,29.296875,0.25,23065967.347880423,785.0
30453,4514217.0,ee2386e958e17214c635f370_tensorflow,1.0,6.0,29.296875,1.0,16329358.097059213,21.0
30454,4514220.0,77c1f96ef81f2bd311b37145_tensorflow,1.0,6.0,29.296875,0.25,34750680.575499184,645.0
30455,4514344.0,df795cbe8eb5f358b34a31e7_worker,40.0,4.0,11.71875,0.5,23755309.66607473,1383.475
30456,4514375.0,11e88a8e305fa34696d1d44b_worker,1.0,1.0,29.296875,1.0,3874400.0889029778,425.0
30457,4514387.0,bfe324249baf09184d723114_PyTorchWorker,1.0,18.0,58.59375,1.0,54143556.52303887,1249.0
30458,4514408.0,50d4456635f067f087d39ed7_tensorflow,1.0,6.0,29.296875,1.0,20720497.750730343,376.0
30459,4514543.0,e363be5d87a5b2cd06a70f22_worker,2.0,1.0,24.4140625,1.0,4787537.411316142,2940.5
30460,4514565.0,866cf3d17dea1865d70ec459_PyTorchWorker,1.0,18.0,58.59375,1.0,89894832.44907685,1076.0
30461,4514809.0,d0cc5cf5251c2f407148e2aa_worker,10.0,6.0,29.296875,1.0,17213409.92403412,147.6
30462,4514985.0,64c47f9c0ec17c4776abb0e0_tensorflow,1.0,6.0,29.296875,1.0,13689210.17461397,92.0
30463,4515034.0,a1c41c56037eb82adea3d592_tensorflow,1.0,6.0,29.296875,1.0,14577682.30351633,3040.0
30464,4515431.0,87f093e209f4cb69b1c4c018_worker,1.0,6.0,29.296875,0.25,25006609.116962213,73.0
30465,4515598.0,3b48afd618bd51912cf0753e_tensorflow,1.0,6.0,29.296875,0.25,60217337.29172248,868.0
30466,4515637.0,48eb69909e085adb0a0a0ca8_worker,30.0,8.0,146.484375,0.5,139125470.62487411,593.1
30467,4516042.0,0b999a0dea518798d2bb1d8f_tensorflow,1.0,6.0,29.296875,1.0,17769706.201107007,152.0
30468,4516125.0,fc13d37d55453db8f7121736_tensorflow,1.0,6.0,29.296875,1.0,19220168.95522128,13.0
30469,4516287.0,1c127dfccd4a5b948936bf86_worker,3.0,6.0,29.296875,0.5,24833237.2039832,745.3333333333335
30470,4516474.0,dd3d2e563617616a4b69348f_ps,1.0,6.0,29.296875,1.0,16306685.041354507,101.0
30471,4517102.0,c5cb00f1b76ba4b6b332e35e_ps,1.0,6.0,29.296875,1.0,28127992.31185032,40.0
30472,4517109.0,804e4e0eadd634442de5f526_worker,12.0,10.0,29.296875,0.25,19733440.25701892,4746.416666666667
30473,4517188.0,4787738bb75bfc883e99c1f0_tensorflow,1.0,6.0,29.296875,0.25,13042350.287282208,23.0
30474,4517283.0,62b20f5d113aed5975b8fcb1_worker,1.0,6.0,14.6484375,0.25,25783937.932151426,1009.0
30475,4517346.0,d42ec2a490e6324a84bad18e_worker,20.0,6.0,29.296875,0.05,21770203.33578451,9552.45
30476,4517423.0,3de2b84df2652976ddddaecb_worker,10.0,8.0,29.296875,0.5,38336209.91901395,93.2
30477,4517602.0,fe3796ed7cb9ce3fde0da5d7_PyTorchWorker,20.0,18.0,58.59375,1.0,234780394.80176765,3667.05
30478,4517626.0,fd3c06a1731e3de9c28cd257_worker,10.0,6.0,19.53125,0.5,34711064.61423631,246.8
30479,4517629.0,b46ac1bba5fee5c13c3f37ff_worker,3.0,6.0,29.296875,0.5,13972725.003143309,464.33333333333326
30480,4517687.0,e0b52fb6cc9c41c5448ce4da_ps,1.0,6.0,29.296875,1.0,41095208.13351197,50.0
30481,4518181.0,f68afa179c51c0ccc17e7088_tensorflow,1.0,1.0,29.296875,1.0,4316656.625578781,4342.0
30482,4518194.0,aaa5f36c1b739e0d4caf0000_tensorflow,1.0,1.0,29.296875,1.0,4323678.670557133,5266.0
30483,4518202.0,8fc2bd4b5c43966f2cdfcc12_tensorflow,1.0,1.0,29.296875,1.0,5465908.464900288,7282.0
30484,4518214.0,d37b14762b9147650117e6ef_tensorflow,1.0,1.0,29.296875,1.0,2285336.9694077387,7417.0
30485,4518214.0,702cb89a0862c9deddd9fa9d_tensorflow,1.0,1.0,29.296875,1.0,1107404.4142010736,6115.0
30486,4518230.0,f7135e6b011f22e88fc5c665_tensorflow,1.0,6.0,29.296875,0.25,41627226.5153436,224.0
30487,4518270.0,82d51020b0f52d75c2b50f7f_ps,1.0,6.0,29.296875,1.0,14161178.543830676,41.0
30488,4519551.0,137c3639c8e57a573767df78_ps,2.0,6.0,29.296875,1.0,20120747.290812124,71.5
30489,4519677.0,922ea6aeacf2e7b1f1fc2ea4_worker,1.0,6.0,29.296875,1.0,47166703.93369756,222.0
30490,4519679.0,b932f97658bf2344d90e7ea3_PyTorchWorker,1.0,6.0,7.8125,1.0,31802784.63492411,32140.0
30491,4519874.0,6763425dbcedf503d400304b_worker,1.0,1.0,29.296875,1.0,15281405.60456427,384.0
30492,4520019.0,412833516618d3c02659161d_tensorflow,1.0,6.0,29.296875,1.0,14146031.306385089,131.0
30493,4520049.0,30eca80a59e68b58a6fe09b5_tensorflow,1.0,6.0,29.296875,1.0,19733885.090307344,101.0
30494,4520750.0,ca712fcb4143a69fb5741e12_tensorflow,1.0,6.0,29.296875,1.0,29188904.766062997,31.0
30495,4520811.0,d5820fe5be48c1e81f762bd9_tensorflow,1.0,6.0,29.296875,0.1,84857731.09472404,1626.0
30496,4520812.0,c13ddd15a9b80b76cee0649c_tensorflow,1.0,6.0,29.296875,0.1,14051173.232005712,1680.0
30497,4520852.0,22f80eedc1795af13ed10092_worker,1.0,8.0,29.296875,0.5,23563665.65044349,397.0
30498,4520913.0,e754485e8cf43cedbc593251_tensorflow,1.0,6.0,29.296875,0.1,16158990.845805652,1597.0
30499,4520928.0,85017af710ddfdd12b9625e7_tensorflow,1.0,6.0,29.296875,0.1,24852161.532304067,1618.0
30500,4520962.0,a68762b23624d67da50d2a34_tensorflow,1.0,6.0,29.296875,0.1,9367819.650251074,1581.0
